run_id,model,method,budget_N,rho,seed,aligned_accuracy,bias_conflict_accuracy,pairwise_flip_rate,counterfactual_consistency,worst_group_accuracy,train_minutes,gpu_minutes,n80_pass,notes
resnet18_mnist_dfr_N100_seed4,resnet18_mnist,dfr,100,0.998,4,1.0,0.49301111698150635,0.5069888830184937,0.07339999824762344,0.0011210762895643711,0.004418229063351949,0.004418229063351949,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N1000_seed0,resnet18_mnist,dfr,1000,0.98,0,0.9987999796867371,0.9325555562973022,0.06669999659061432,0.7692999839782715,0.7533632516860962,0.02970308909813563,0.02970308909813563,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N1000_seed1,resnet18_mnist,dfr,1000,0.98,1,0.9983999729156494,0.9356777667999268,0.06328888982534409,0.7839000225067139,0.7625969052314758,0.034656356026728945,0.034656356026728945,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N1000_seed2,resnet18_mnist,dfr,1000,0.98,2,0.9990000128746033,0.9360666871070862,0.06325555592775345,0.7767999768257141,0.7670961618423462,0.038647913932800294,0.038647913932800294,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N1000_seed3,resnet18_mnist,dfr,1000,0.98,3,0.9991999864578247,0.9395444393157959,0.06004444509744644,0.7836999893188477,0.8228699564933777,0.03619854226708412,0.03619854226708412,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N1000_seed4,resnet18_mnist,dfr,1000,0.98,4,0.9988999962806702,0.9235222339630127,0.075855553150177,0.7091000080108643,0.5104063153266907,0.03481329083442688,0.03481329083442688,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N250_seed0,resnet18_mnist,dfr,250,0.995,0,0.9991000294685364,0.7480555772781372,0.25154444575309753,0.3334999978542328,0.07333993911743164,0.008902624249458313,0.008902624249458313,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N250_seed1,resnet18_mnist,dfr,250,0.995,1,0.9987999796867371,0.7742555737495422,0.22537778317928314,0.3028999865055084,0.2122448980808258,0.009439230461915334,0.009439230461915334,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N250_seed2,resnet18_mnist,dfr,250,0.995,2,0.9998000264167786,0.7469666600227356,0.2529222369194031,0.26669999957084656,0.19476744532585144,0.00830703576405843,0.00830703576405843,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N250_seed3,resnet18_mnist,dfr,250,0.995,3,1.0,0.7487666606903076,0.2512333393096924,0.2888000011444092,0.15460851788520813,0.009369927644729614,0.009369927644729614,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N250_seed4,resnet18_mnist,dfr,250,0.995,4,0.9994999766349792,0.7658110857009888,0.23399999737739563,0.33649998903274536,0.1000991091132164,0.00948562721411387,0.00948562721411387,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N2500_seed0,resnet18_mnist,dfr,2500,0.95,0,0.9977999925613403,0.9659666419029236,0.032511111348867416,0.89410001039505,0.8929633498191833,0.08661116535464923,0.08661116535464923,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N2500_seed1,resnet18_mnist,dfr,2500,0.95,1,0.9984999895095825,0.9698666930198669,0.029100000858306885,0.9013000130653381,0.8919722437858582,0.05252778554956118,0.05252778554956118,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N2500_seed2,resnet18_mnist,dfr,2500,0.95,2,0.9988999962806702,0.9673666954040527,0.03186666592955589,0.8912000060081482,0.8531827330589294,0.08678241843978564,0.08678241843978564,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N2500_seed3,resnet18_mnist,dfr,2500,0.95,3,0.9991999864578247,0.9735777974128723,0.025866666808724403,0.9187999963760376,0.9215885996818542,0.0773509514828523,0.0773509514828523,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N2500_seed4,resnet18_mnist,dfr,2500,0.95,4,0.9990000128746033,0.967644453048706,0.03148888796567917,0.8873999714851379,0.8482688665390015,0.06912139554818471,0.06912139554818471,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N50_seed0,resnet18_mnist,dfr,50,0.999,0,0.9940000176429749,0.3860666751861572,0.6130111217498779,0.008500000461935997,0.0,0.0037251224120457968,0.0037251224120457968,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N50_seed1,resnet18_mnist,dfr,50,0.999,1,0.9976000189781189,0.3051777780056,0.6945888996124268,0.009200000204145908,0.0,0.0036602822442849477,0.0036602822442849477,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N50_seed2,resnet18_mnist,dfr,50,0.999,2,0.9990000128746033,0.28822222352027893,0.7115777730941772,0.0,0.0,0.0030797275404135386,0.0030797275404135386,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N50_seed3,resnet18_mnist,dfr,50,0.999,3,0.9993000030517578,0.32481110095977783,0.6749222278594971,0.039400000125169754,0.0,0.0028620290259520212,0.0028620290259520212,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N50_seed4,resnet18_mnist,dfr,50,0.999,4,0.9995999932289124,0.2702000141143799,0.7296888828277588,0.006300000008195639,0.0,0.00328207736214002,0.00328207736214002,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N500_seed0,resnet18_mnist,dfr,500,0.99,0,0.9983999729156494,0.8937000036239624,0.10559999942779541,0.6182000041007996,0.47197309136390686,0.009548203398784002,0.009548203398784002,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N500_seed1,resnet18_mnist,dfr,500,0.99,1,0.9987000226974487,0.8688666820526123,0.1306888908147812,0.5339999794960022,0.39841428399086,0.008140365282694498,0.008140365282694498,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N500_seed2,resnet18_mnist,dfr,500,0.99,2,0.9997000098228455,0.8996222019195557,0.1001555547118187,0.6460999846458435,0.5702647566795349,0.011455067743857702,0.011455067743857702,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N500_seed3,resnet18_mnist,dfr,500,0.99,3,0.9987999796867371,0.9062444567680359,0.09287777543067932,0.6855999827384949,0.7114989757537842,0.008518895506858826,0.008518895506858826,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N500_seed4,resnet18_mnist,dfr,500,0.99,4,0.9994000196456909,0.8959333300590515,0.10362222045660019,0.6158000230789185,0.35381564497947693,0.008393941819667817,0.008393941819667817,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N5000_seed0,resnet18_mnist,dfr,5000,0.9,0,0.9980000257492065,0.9804888963699341,0.018044443801045418,0.9442999958992004,0.9178645014762878,0.10318349475661913,0.10318349475661913,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N5000_seed1,resnet18_mnist,dfr,5000,0.9,1,0.9958999752998352,0.9755777716636658,0.02204444445669651,0.9311000108718872,0.8963038921356201,0.10488074521223704,0.10488074521223704,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N5000_seed2,resnet18_mnist,dfr,5000,0.9,2,0.9983999729156494,0.981166660785675,0.01734444499015808,0.9459999799728394,0.9464816451072693,0.16955749864379566,0.16955749864379566,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N5000_seed3,resnet18_mnist,dfr,5000,0.9,3,0.9976999759674072,0.9836333394050598,0.014588888734579086,0.9556000232696533,0.9429734945297241,0.11494619846343994,0.11494619846343994,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_dfr_N5000_seed4,resnet18_mnist,dfr,5000,0.9,4,0.9980000257492065,0.9824777841567993,0.01585555635392666,0.947700023651123,0.9326732754707336,0.11189923733472824,0.11189923733472824,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N0_seed0,resnet18_mnist,erm,0,1.0,0,1.0,0.03665555641055107,0.9633444547653198,0.0,0.0,2.1743422175447145,2.1743422175447145,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N0_seed1,resnet18_mnist,erm,0,1.0,1,0.9477999806404114,0.17251111567020416,0.8197333216667175,0.0,0.0,2.052786095440388,2.052786095440388,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N0_seed2,resnet18_mnist,erm,0,1.0,2,1.0,0.004699999932199717,0.9952999949455261,0.0,0.0,2.3434811525046824,2.3434811525046824,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N0_seed3,resnet18_mnist,erm,0,1.0,3,1.0,0.024622222408652306,0.9753777980804443,0.0,0.0,2.415029096106688,2.415029096106688,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N0_seed4,resnet18_mnist,erm,0,1.0,4,1.0,0.0199444442987442,0.980055570602417,0.0,0.0,2.413606838385264,2.413606838385264,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N100_seed0,resnet18_mnist,erm,100,0.998,0,0.9998000264167786,0.4846000075340271,0.515333354473114,0.031300000846385956,0.0,2.3374696659545102,2.3374696659545102,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N100_seed1,resnet18_mnist,erm,100,0.998,1,0.9997000098228455,0.23463332653045654,0.7653444409370422,9.999999747378752e-05,0.0,2.2966428893307844,2.2966428893307844,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N100_seed2,resnet18_mnist,erm,100,0.998,2,0.8934999704360962,0.4018111228942871,0.6346222162246704,0.0017000000225380063,0.0,2.3370723774035773,2.3370723774035773,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N100_seed3,resnet18_mnist,erm,100,0.998,3,0.9977999925613403,0.5331888794898987,0.4662444591522217,0.10750000178813934,0.004955401178449392,2.399665467441082,2.399665467441082,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N100_seed4,resnet18_mnist,erm,100,0.998,4,0.9998999834060669,0.4797222316265106,0.5202555656433105,0.07680000364780426,0.0,2.1456596543391546,2.1456596543391546,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N1000_seed0,resnet18_mnist,erm,1000,0.98,0,0.9988999962806702,0.9227666854858398,0.07658889144659042,0.7328000068664551,0.7669404745101929,2.301570402085781,2.301570402085781,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N1000_seed1,resnet18_mnist,erm,1000,0.98,1,0.996999979019165,0.9039333462715149,0.0940999984741211,0.6873000264167786,0.07928641885519028,2.211160111427307,2.211160111427307,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N1000_seed2,resnet18_mnist,erm,1000,0.98,2,0.9948999881744385,0.8808555603027344,0.11837777495384216,0.5873000025749207,0.28475335240364075,2.4663907455901306,2.4663907455901306,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N1000_seed3,resnet18_mnist,erm,1000,0.98,3,0.9991999864578247,0.9399999976158142,0.05972222238779068,0.7804999947547913,0.7320627570152283,2.6306720741093157,2.6306720741093157,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N1000_seed4,resnet18_mnist,erm,1000,0.98,4,0.9990000128746033,0.8790444731712341,0.12052222341299057,0.5309000015258789,0.25569871068000793,2.1886018785337606,2.1886018785337606,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N250_seed0,resnet18_mnist,erm,250,0.995,0,0.9991999864578247,0.6267444491386414,0.3730444312095642,0.09690000116825104,0.027750248089432716,2.1996151894330978,2.1996151894330978,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N250_seed1,resnet18_mnist,erm,250,0.995,1,0.9993000030517578,0.6963444352149963,0.3034110963344574,0.15109999477863312,0.0009727626456879079,2.2300148454805213,2.2300148454805213,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N250_seed2,resnet18_mnist,erm,250,0.995,2,0.9998999834060669,0.666866660118103,0.3330444395542145,0.1216999962925911,0.01731160841882229,2.186702225108941,2.186702225108941,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N250_seed3,resnet18_mnist,erm,250,0.995,3,1.0,0.7493444681167603,0.25065556168556213,0.25929999351501465,0.15956392884254456,2.144590272506078,2.144590272506078,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N250_seed4,resnet18_mnist,erm,250,0.995,4,0.9944999814033508,0.726722240447998,0.27346667647361755,0.272599995136261,0.05306122452020645,2.580209002395471,2.580209002395471,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N2500_seed0,resnet18_mnist,erm,2500,0.95,0,0.9972000122070312,0.9397666454315186,0.058633334934711456,0.8127999901771545,0.6541129946708679,1.5836730904877185,1.5836730904877185,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N2500_seed1,resnet18_mnist,erm,2500,0.95,1,0.9983000159263611,0.9641110897064209,0.034388888627290726,0.883400022983551,0.8706225752830505,2.2796942522128423,2.2796942522128423,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N2500_seed2,resnet18_mnist,erm,2500,0.95,2,0.9987999796867371,0.9543555378913879,0.04478888958692551,0.8410999774932861,0.7043120861053467,2.454020351668199,2.454020351668199,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N2500_seed3,resnet18_mnist,erm,2500,0.95,3,0.9994000196456909,0.9700999855995178,0.029411111027002335,0.9049999713897705,0.8187984228134155,2.0124239183962347,2.0124239183962347,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N2500_seed4,resnet18_mnist,erm,2500,0.95,4,0.9977999925613403,0.9372777938842773,0.062077779322862625,0.762499988079071,0.5133470296859741,2.1417673975229263,2.1417673975229263,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed0,resnet18_mnist,erm,50,0.999,0,0.9994999766349792,0.21408888697624207,0.7858444452285767,0.0008999999845400453,0.0,2.4422397345304487,2.4422397345304487,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed1,resnet18_mnist,erm,50,0.999,1,0.9998000264167786,0.17928889393806458,0.8206999897956848,0.0,0.0,2.6299190538624924,2.6299190538624924,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed2,resnet18_mnist,erm,50,0.999,2,0.9998999834060669,0.2242777794599533,0.7757111191749573,0.0,0.0,2.339366010079781,2.339366010079781,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed3,resnet18_mnist,erm,50,0.999,3,0.9991999864578247,0.22450000047683716,0.7753666639328003,0.008100000210106373,0.0,2.3097371898591517,2.3097371898591517,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N50_seed4,resnet18_mnist,erm,50,0.999,4,0.9998000264167786,0.25279998779296875,0.7471222281455994,0.0,0.0,2.3549948923289774,2.3549948923289774,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed0,resnet18_mnist,erm,500,0.99,0,0.9921000003814697,0.8228333592414856,0.1738888919353485,0.3479999899864197,0.1636771261692047,2.344238324960073,2.344238324960073,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed1,resnet18_mnist,erm,500,0.99,1,0.9988999962806702,0.8441110849380493,0.15566666424274445,0.4408000111579895,0.19524280726909637,2.2432501539587975,2.2432501539587975,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed2,resnet18_mnist,erm,500,0.99,2,0.9998999834060669,0.9048666954040527,0.09503333270549774,0.6541000008583069,0.518329918384552,2.4877042889595034,2.4877042889595034,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed3,resnet18_mnist,erm,500,0.99,3,0.9988999962806702,0.8907666802406311,0.10834444314241409,0.6304000020027161,0.4142715632915497,2.395540801684062,2.395540801684062,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N500_seed4,resnet18_mnist,erm,500,0.99,4,0.9990000128746033,0.8898666501045227,0.10970000177621841,0.59579998254776,0.4995044469833374,1.93675133412083,1.93675133412083,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed0,resnet18_mnist,erm,5000,0.9,0,0.9973000288009644,0.9728222489356995,0.025022221729159355,0.9090999960899353,0.6788899898529053,2.4181797452270986,2.4181797452270986,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed1,resnet18_mnist,erm,5000,0.9,1,0.9941999912261963,0.9601222276687622,0.0357000008225441,0.8928999900817871,0.6590684056282043,2.515496926754713,2.515496926754713,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed2,resnet18_mnist,erm,5000,0.9,2,0.9980999827384949,0.9781555533409119,0.02024444378912449,0.9362000226974487,0.9276511669158936,2.5010464668273924,2.5010464668273924,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed3,resnet18_mnist,erm,5000,0.9,3,0.9979000091552734,0.9747666716575623,0.02356666699051857,0.9275000095367432,0.7892057299613953,2.3204148441553114,2.3204148441553114,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_erm_N5000_seed4,resnet18_mnist,erm,5000,0.9,4,0.9958999752998352,0.9736444354057312,0.02329999953508377,0.9228000044822693,0.8983572721481323,2.2997975505888464,2.2997975505888464,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed0,resnet18_mnist,groupdro,0,1.0,0,1.0,0.03711111098527908,0.9628888964653015,0.0,0.0,2.375553646683693,2.375553646683693,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed1,resnet18_mnist,groupdro,0,1.0,1,1.0,0.0071222223341465,0.9928777813911438,0.0,0.0,2.5753556015590826,2.5753556015590826,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed2,resnet18_mnist,groupdro,0,1.0,2,1.0,0.022366667166352272,0.9776333570480347,0.0,0.0,2.4260966688394547,2.4260966688394547,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed3,resnet18_mnist,groupdro,0,1.0,3,1.0,0.056299999356269836,0.9437000155448914,0.0,0.0,2.7432784306506317,2.7432784306506317,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N0_seed4,resnet18_mnist,groupdro,0,1.0,4,1.0,0.024622222408652306,0.9753777980804443,0.0,0.0,2.5009605581561725,2.5009605581561725,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed0,resnet18_mnist,groupdro,100,0.998,0,0.9994000196456909,0.7666555643081665,0.23319999873638153,0.40689998865127563,0.19226957857608795,2.1849589024980864,2.1849589024980864,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed1,resnet18_mnist,groupdro,100,0.998,1,0.9994000196456909,0.6441666483879089,0.3555999994277954,0.1931000053882599,0.11704312264919281,2.6911172221104303,2.6911172221104303,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed2,resnet18_mnist,groupdro,100,0.998,2,0.9997000098228455,0.7171333432197571,0.2827777862548828,0.24940000474452972,0.10369610041379929,2.703496656566858,2.703496656566858,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed3,resnet18_mnist,groupdro,100,0.998,3,0.9995999932289124,0.7115888595581055,0.28814443945884705,0.30869999527931213,0.04162537306547165,2.557067365696033,2.557067365696033,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N100_seed4,resnet18_mnist,groupdro,100,0.998,4,1.0,0.6982555389404297,0.3017444312572479,0.25429999828338623,0.018830524757504463,2.625335345417261,2.625335345417261,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed0,resnet18_mnist,groupdro,1000,0.98,0,0.9984999895095825,0.9667111039161682,0.03233333304524422,0.8955000042915344,0.8800792694091797,2.610879011452198,2.610879011452198,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed1,resnet18_mnist,groupdro,1000,0.98,1,0.9980999827384949,0.9672999978065491,0.031344443559646606,0.906000018119812,0.8860257863998413,2.520471720894178,2.520471720894178,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed2,resnet18_mnist,groupdro,1000,0.98,2,0.9987999796867371,0.9697889089584351,0.029422221705317497,0.902899980545044,0.8543788194656372,2.8035913397868475,2.8035913397868475,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed3,resnet18_mnist,groupdro,1000,0.98,3,0.9987000226974487,0.9682888984680176,0.030722221359610558,0.9057000279426575,0.8790882229804993,2.614722337325414,2.614722337325414,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N1000_seed4,resnet18_mnist,groupdro,1000,0.98,4,0.9986000061035156,0.9731777906417847,0.026133334264159203,0.9132999777793884,0.8414271473884583,2.210034718364477,2.210034718364477,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed0,resnet18_mnist,groupdro,250,0.995,0,0.9991999864578247,0.8819444179534912,0.1177000030875206,0.6384000182151794,0.3518334925174713,2.322219783316056,2.322219783316056,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed1,resnet18_mnist,groupdro,250,0.995,1,0.9994000196456909,0.8663333058357239,0.13351111114025116,0.5767999887466431,0.5143706798553467,2.50210532695055,2.50210532695055,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed2,resnet18_mnist,groupdro,250,0.995,2,0.9994000196456909,0.9014000296592712,0.09830000251531601,0.6826000213623047,0.5104063153266907,2.135960358381271,2.135960358381271,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed3,resnet18_mnist,groupdro,250,0.995,3,0.9993000030517578,0.9139888882637024,0.08561111241579056,0.7059999704360962,0.6293359994888306,2.4421447098255156,2.4421447098255156,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N250_seed4,resnet18_mnist,groupdro,250,0.995,4,0.9994000196456909,0.8852333426475525,0.11447777599096298,0.6140000224113464,0.496531218290329,2.731102452178796,2.731102452178796,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed0,resnet18_mnist,groupdro,2500,0.95,0,0.9979000091552734,0.9841222167015076,0.0141777778044343,0.9603000283241272,0.9534192085266113,2.8118845532337824,2.8118845532337824,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed1,resnet18_mnist,groupdro,2500,0.95,1,0.9976000189781189,0.9828555583953857,0.015166666358709335,0.9562000036239624,0.9385530352592468,2.860279003530741,2.860279003530741,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed2,resnet18_mnist,groupdro,2500,0.95,2,0.9983000159263611,0.9827444553375244,0.015877777710556984,0.9521999955177307,0.9326065182685852,2.79080996910731,2.79080996910731,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed3,resnet18_mnist,groupdro,2500,0.95,3,0.9980999827384949,0.9845888614654541,0.013944444246590137,0.9595999717712402,0.9474727511405945,2.7894923366606235,2.7894923366606235,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N2500_seed4,resnet18_mnist,groupdro,2500,0.95,4,0.9980999827384949,0.9842444658279419,0.014366666786372662,0.9577999711036682,0.9335976243019104,2.6671631465355556,2.6671631465355556,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed0,resnet18_mnist,groupdro,50,0.999,0,0.9998000264167786,0.3963888883590698,0.6036111116409302,0.03009999915957451,0.0,2.6877100753287473,2.6877100753287473,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed1,resnet18_mnist,groupdro,50,0.999,1,0.9796000123023987,0.3890444338321686,0.60916668176651,0.07980000227689743,0.0,2.746148240566254,2.746148240566254,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed2,resnet18_mnist,groupdro,50,0.999,2,0.9980000257492065,0.644777774810791,0.3547222316265106,0.14249999821186066,0.009900989942252636,2.307800691823165,2.307800691823165,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed3,resnet18_mnist,groupdro,50,0.999,3,0.9995999932289124,0.4615444540977478,0.5384111404418945,0.0754999965429306,0.0,2.817663879444202,2.817663879444202,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N50_seed4,resnet18_mnist,groupdro,50,0.999,4,0.9997000098228455,0.4006555676460266,0.5991777777671814,0.006899999920278788,0.0,2.842134867111842,2.842134867111842,False,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed0,resnet18_mnist,groupdro,500,0.99,0,0.9987000226974487,0.9436666369438171,0.05577777698636055,0.822700023651123,0.7849355936050415,2.496443430582682,2.496443430582682,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed1,resnet18_mnist,groupdro,500,0.99,1,0.9988999962806702,0.9312777519226074,0.0681111142039299,0.7811999917030334,0.7802874445915222,2.8313751789430777,2.8313751789430777,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed2,resnet18_mnist,groupdro,500,0.99,2,0.9987999796867371,0.9507222175598145,0.04855555668473244,0.8294000029563904,0.7195242643356323,2.848297469566266,2.848297469566266,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed3,resnet18_mnist,groupdro,500,0.99,3,0.9991000294685364,0.9382444620132446,0.0611666664481163,0.8051999807357788,0.7958374619483948,2.6948198571801187,2.6948198571801187,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N500_seed4,resnet18_mnist,groupdro,500,0.99,4,0.9983000159263611,0.9526888728141785,0.04627777636051178,0.849399983882904,0.8168604373931885,2.679914296666781,2.679914296666781,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed0,resnet18_mnist,groupdro,5000,0.9,0,0.9968000054359436,0.9879778027534485,0.009533333592116833,0.9708999991416931,0.9524281620979309,2.501507362971703,2.501507362971703,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed1,resnet18_mnist,groupdro,5000,0.9,1,0.9959999918937683,0.9888111352920532,0.008144444786012173,0.9754999876022339,0.9722792506217957,2.7333863000075023,2.7333863000075023,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed2,resnet18_mnist,groupdro,5000,0.9,2,0.9980000257492065,0.9890000224113464,0.009399999864399433,0.9739999771118164,0.9613034725189209,2.3220984034240244,2.3220984034240244,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed3,resnet18_mnist,groupdro,5000,0.9,3,0.9979000091552734,0.989466667175293,0.008966666646301746,0.9771999716758728,0.966303288936615,2.9838270132740337,2.9838270132740337,True,source=autodl_rtx4090_cuda12_4
resnet18_mnist_groupdro_N5000_seed4,resnet18_mnist,groupdro,5000,0.9,4,0.9980000257492065,0.9889666438102722,0.009466666728258133,0.9751999974250793,0.9583746194839478,2.4989054116110005,2.4989054116110005,True,source=autodl_rtx4090_cuda12_4
